node,node_lat,node_lon,ts,num,rssi,tag,tag_lat,tag_lon,tag_speed,dist_m,received
node02,32.809026,110.112629,2025-02-01 19:06:41,1227,-25.1247243823,KMBA_04A31607C091,59.08,52.9,4.58,486,true
node18,-25.5657319,-57.2875097,2025-02-01 03:42:31,1298,-10.3492466908,KMBA_04A31607C091,52.82,55.65,4.47,326,true
node18,31.058765,121.315718,2025-02-07 09:08:42,1362,-26.7960918887,KMBA_04A31607C091,52.93,51.79,3.24,886,true
node36,-23.6515085,-46.8521864,2025-02-14 05:06:35,501,-14.3044405701,KMBA_04A31607C091,53.59,52.56,1.2,362,false
node21,-19.8446577,-43.9551381,2025-02-02 16:16:06,533,-13.5846037248,KMBA_04A31607C091,52.09,56.65,3.03,124,true
node33,6.2317308,118.0689847,2025-02-09 20:32:07,1115,-14.9911149778,KMBA_04A31607C091,51.66,59.07,3.43,157,true
node02,37.22,-121.86,2025-02-13 17:19:28,919,-10.6293574696,KMBA_04A31607C091,55.2,57.78,3.53,535,true
node04,6.00528,120.94861,2025-02-14 13:33:57,1160,-10.8024552692,KMBA_04A31607C091,50.75,59.64,4.21,719,false
node15,63.8351385,-21.0606971,2025-02-16 15:50:44,957,-14.7654210054,KMBA_04A31607C091,53.94,52.14,1.34,636,true
node36,-14.7929927,-39.0459316,2025-02-06 09:36:31,1042,-11.1645309316,KMBA_04A31607C091,54.84,59.29,3.34,410,false
node15,38.8974442,-77.0296868,2025-02-15 18:31:48,928,-11.0825391536,KMBA_04A31607C091,59.75,56.74,1.92,18,true
node35,-6.1874721,106.8274787,2025-02-24 03:38:04,1514,-10.5691179264,KMBA_04A31607C091,55.49,53.58,4.77,552,false
node27,8.490877,124.345771,2025-02-14 20:12:54,1266,-12.2227070894,KMBA_04A31607C091,51.27,59.01,1.61,839,true
node18,33.8013678,72.9003298,2025-02-07 11:39:29,1497,-12.6211273163,KMBA_04A31607C091,57.02,59.74,2.7,495,false
node35,-15.7451604,-70.05478,2025-02-06 07:07:17,304,-13.1152827395,KMBA_04A31607C091,54.47,52.89,4.88,92,true
node33,13.86667,45.25,2025-02-03 00:11:49,1503,-13.1785401348,KMBA_04A31607C091,57.86,50.36,1.2,102,false
node15,28.924088,93.825006,2025-02-14 21:30:14,537,-10.6307617683,KMBA_04A31607C091,56.49,50.38,4.15,151,true
node33,-7.0186412,107.8361732,2025-02-19 20:23:50,314,-13.3317295979,KMBA_04A31607C091,55.73,53.8,2.88,909,false
node15,58.2774681,11.4424559,2025-02-05 21:41:19,788,-15.1168094144,KMBA_04A31607C091,58.49,59.89,2.14,208,false
node35,45.4235609,-73.9319061,2025-02-22 01:56:57,1189,-15.9437791293,KMBA_04A31607C091,50.31,57.63,1.48,46,false
node04,17.9835237,100.051784,2025-02-12 08:18:11,779,-22.1727781108,KMBA_04A31607C091,53.42,58.24,1.21,312,false
node36,42.8045028,-1.6432837,2025-02-18 13:12:04,1514,-14.1845538618,KMBA_04A31607C091,57.94,54.58,4.61,397,false
node18,-6.6215219,106.8075136,2025-02-04 08:41:22,1179,-17.2062973773,KMBA_04A31607C091,51.7,52.56,1.29,214,false
node35,51.3235143,21.890312,2025-02-03 19:38:16,954,-12.5184475744,KMBA_04A31607C091,58.42,56.66,3.09,628,false
node21,-13.9778684,28.6848112,2025-02-16 21:00:43,385,-18.8960350797,KMBA_04A31607C091,54.58,57.95,1.9,959,true
node33,52.6396679,-9.4904891,2025-02-18 01:16:10,517,-13.2781517777,KMBA_04A31607C091,50.1,55.02,3.52,981,false
node15,44.3200232,15.1873721,2025-02-26 14:47:06,1298,-13.9628315539,KMBA_04A31607C091,52.19,58.62,2.52,301,false
node02,-8.0935505,111.692902,2025-02-10 09:17:59,1561,-12.0168250095,KMBA_04A31607C091,50.58,54.22,2.06,162,false
node15,54.632212,23.9452683,2025-02-06 18:33:06,850,-11.9348835789,KMBA_04A31607C091,52.05,53.97,3.28,148,true
node02,4.0627144,-75.1285712,2025-02-06 13:52:49,578,-19.0771883641,KMBA_04A31607C091,57.46,52.28,3.03,923,false
node02,40.7392836,-73.9887809,2025-02-14 05:36:41,1393,-11.6492038305,KMBA_04A31607C091,54.15,59.09,2.33,336,true
node27,-7.7794,114.2878,2025-02-14 01:46:40,776,-17.1850824684,KMBA_04A31607C091,59.27,51.28,3.78,320,false
node33,5.459089,-76.01598,2025-02-23 05:01:09,1384,-13.0074057956,KMBA_04A31607C091,53.68,59.54,4.38,362,false
node33,21.441808,110.778411,2025-02-25 20:34:07,964,-18.9121433358,KMBA_04A31607C091,54.96,58.93,3.57,429,true
node21,47.015312,-68.1429679,2025-02-25 14:55:03,487,-17.6246453656,KMBA_04A31607C091,52.24,57.64,2.59,79,false
node02,46.5838069,0.3350126,2025-02-06 00:36:06,1090,-27.4780539084,KMBA_04A31607C091,55.98,55.34,4.71,581,false
node21,28.074649,119.141473,2025-02-18 12:10:29,1202,-12.3352559072,KMBA_04A31607C091,58.69,59.97,4.34,935,false
node18,-39.7466346,174.5134204,2025-02-19 23:11:31,939,-14.6050307343,KMBA_04A31607C091,55.54,58.57,3.43,567,true
node15,57.7190929,14.1817062,2025-02-23 00:14:40,498,-10.1802987338,KMBA_04A31607C091,56.95,50.01,4.53,835,true
node21,25.9923398,89.2847251,2025-02-04 14:01:20,977,-11.7359514916,KMBA_04A31607C091,50.98,57.79,3.07,737,false
node21,54.9295907,19.9482276,2025-02-07 14:30:31,1381,-12.8169065046,KMBA_04A31607C091,54.51,56.36,2.75,196,true
node21,7.0583573,125.7222954,2025-02-13 02:49:10,1198,-14.2561320913,KMBA_04A31607C091,57.92,53.34,3.58,462,true
node04,42.0807464,20.4142923,2025-02-25 18:37:06,486,-15.1436130706,KMBA_04A31607C091,53.42,59.07,4.13,412,false
node27,-14.116667,-73.616667,2025-02-15 23:10:20,864,-13.2170914545,KMBA_04A31607C091,56.51,51.05,3.97,250,false
node36,15.0431944,108.5700636,2025-02-08 10:39:52,1130,-11.321728285,KMBA_04A31607C091,51.1,53.45,1.93,45,false
node21,23.776981,111.416025,2025-02-19 01:44:46,1410,-11.8512753986,KMBA_04A31607C091,51.82,52.2,1.49,913,false
node27,-2.7389977,-78.8458135,2025-02-25 17:05:35,1534,-18.7793076823,KMBA_04A31607C091,53.06,50.45,3.36,557,true
node18,14.6004472,121.030802,2025-02-10 19:22:26,1561,-12.2985091868,KMBA_04A31607C091,59.3,54.32,3.25,168,true
node04,36.5448905,61.1519716,2025-02-09 15:23:34,1520,-12.6105912726,KMBA_04A31607C091,59.06,54.39,4.85,19,true
node18,43.3362822,3.2188961,2025-02-07 08:28:57,1550,-17.6623077766,KMBA_04A31607C091,57.79,52.07,3.63,746,true
node33,59.1201253,37.9014795,2025-02-18 21:49:04,814,-15.567051634,KMBA_04A31607C091,52.89,53.08,4.41,962,false
node04,38.7046686,-9.3513499,2025-02-04 01:01:29,508,-16.5739417879,KMBA_04A31607C091,58.38,54.96,3.01,720,false
node02,28.2412186,112.9513185,2025-02-15 17:42:42,626,-15.760123886,KMBA_04A31607C091,59.93,56.57,1.53,858,false
node33,6.8276228,-5.2893433,2025-02-23 19:11:19,1590,-10.5907611893,KMBA_04A31607C091,51.61,53.59,4.75,480,false
node04,-8.4680384,-78.0380882,2025-02-27 04:43:20,1165,-15.2164715419,KMBA_04A31607C091,54.69,59.9,1.45,846,true
node04,50.0144436,18.2125197,2025-02-16 01:43:07,1294,-20.1947706324,KMBA_04A31607C091,55.87,55.3,2.17,377,false
node21,42.8509219,44.0546008,2025-02-17 22:31:48,859,-16.3331656724,KMBA_04A31607C091,50.46,53.36,3.2,435,false
node02,56.4010545,44.007591,2025-02-02 14:06:28,881,-10.4886283844,KMBA_04A31607C091,57.55,55.89,1.92,537,false
node18,60.4609132,25.0250415,2025-02-15 12:04:53,1291,-16.3997448636,KMBA_04A31607C091,56.54,50.71,4.93,703,false
node33,42.5137414,19.1954375,2025-02-18 05:21:45,1371,-17.6887278435,KMBA_04A31607C091,53.5,59.92,1.11,619,false
node02,14.7127327,121.0279622,2025-02-25 00:35:49,326,-12.0398936949,KMBA_04A31607C091,50.97,50.79,2.87,395,true
node33,-1.677582,-48.9605972,2025-02-11 22:37:13,522,-15.9726548483,KMBA_04A31607C091,55.23,52.79,3.99,832,true
node35,-23.6515085,-46.8521864,2025-02-02 06:23:17,1544,-14.9941336369,KMBA_04A31607C091,57.31,59.43,1.21,913,true
node33,7.3832138,122.804355,2025-02-05 21:09:31,432,-14.3219423599,KMBA_04A31607C091,55.41,55.76,3.48,529,false
node18,13.0748879,120.7213113,2025-02-08 20:21:47,621,-18.982154027,KMBA_04A31607C091,53.11,56.68,2.47,217,true
node36,34.497578,113.798718,2025-02-26 08:47:29,1497,-10.4469566854,KMBA_04A31607C091,53.72,50.71,1.38,644,true
node02,2.9623057,99.0652871,2025-02-23 20:45:45,686,-12.8710420093,KMBA_04A31607C091,54.18,55.9,1.49,318,false
node15,39.9097534,-8.6587037,2025-02-04 19:39:07,627,-10.1476487635,KMBA_04A31607C091,58.52,56.75,2.12,8,true
node36,56.166667,107.433333,2025-02-23 18:00:34,1394,-14.089558148,KMBA_04A31607C091,53.84,55.11,4.32,396,false
node04,38.253338,109.503758,2025-02-23 05:45:14,1178,-10.9362898306,KMBA_04A31607C091,58.06,54.1,2.83,58,false
node27,45.1253665,42.0223291,2025-02-21 20:05:04,659,-11.6481724758,KMBA_04A31607C091,55.22,59.28,2.16,206,true
node35,-8.1916,123.7529,2025-02-21 02:21:18,1000,-11.2919442691,KMBA_04A31607C091,56.92,51.81,4.18,584,false
node02,-11.403372,-74.752726,2025-02-18 17:27:06,1541,-13.6071015074,KMBA_04A31607C091,56.68,58.41,3.63,788,true
node02,28.524376,113.233807,2025-02-11 12:19:42,879,-15.2227859825,KMBA_04A31607C091,52.61,59.06,1.56,761,true
node27,37.033243,121.609938,2025-02-09 07:32:00,940,-12.4289137237,KMBA_04A31607C091,56.36,55.09,4.03,253,true
node04,-8.3654775,113.5371368,2025-02-07 18:12:06,1520,-11.0706412722,KMBA_04A31607C091,54.08,54.91,2.14,111,false
node21,40.3281802,49.7355969,2025-02-08 05:38:22,1340,-11.0150030534,KMBA_04A31607C091,53.65,55.04,1.82,516,true
node27,-9.6923735,120.3322404,2025-02-17 09:10:10,567,-10.0332025792,KMBA_04A31607C091,59.88,52.07,2.39,428,true
node15,52.0646474,21.4836639,2025-02-05 16:10:25,660,-11.3558359374,KMBA_04A31607C091,58.17,58.19,1.07,809,false
node35,-7.3071,107.1272,2025-02-13 00:00:51,1326,-11.3703191066,KMBA_04A31607C091,53.66,54.44,1.59,897,false
node27,-9.8529,124.2342,2025-02-15 06:12:48,699,-11.2126736769,KMBA_04A31607C091,50.15,53.3,2.86,297,true
node04,-8.0604,111.5793,2025-02-17 12:30:19,439,-10.8896657952,KMBA_04A31607C091,55.75,54.16,1.09,555,false
node15,5.31494,95.9706,2025-02-25 17:23:14,1371,-11.9252882801,KMBA_04A31607C091,53.36,56.78,3.26,923,false
node18,-6.9244162,112.4142453,2025-02-04 11:08:12,1542,-16.9417430157,KMBA_04A31607C091,51.03,55.39,1.57,243,false
node04,43.3531543,-1.6300821,2025-02-25 23:22:19,1426,-10.7327053401,KMBA_04A31607C091,56.75,56.5,4.13,690,true
node18,3.64333,97.46279,2025-02-06 11:45:29,985,-11.150438031,KMBA_04A31607C091,53.36,52.12,4.89,62,false
node27,-2.804472,129.484497,2025-02-07 17:08:44,1432,-12.1371058429,KMBA_04A31607C091,52.72,52.43,4.53,411,false
node15,34.366396,105.567066,2025-02-02 02:27:25,710,-11.9206590915,KMBA_04A31607C091,53.5,50.86,4.63,648,false
node02,18.3558066,-99.87075,2025-02-06 09:25:26,1109,-35.7874723762,KMBA_04A31607C091,57.32,56.58,1.71,837,true
node27,29.714699,118.337521,2025-02-07 17:59:40,1547,-10.8681161621,KMBA_04A31607C091,54.0,58.07,2.75,180,false
node21,13.760522,-88.2680172,2025-02-11 18:34:58,1271,-19.7347202005,KMBA_04A31607C091,57.14,52.98,1.14,627,true
node36,43.446712,45.7756846,2025-02-07 04:43:32,409,-17.5049347541,KMBA_04A31607C091,59.22,53.68,4.73,850,false
node04,23.020673,113.751799,2025-02-06 06:25:04,1190,-10.6222517881,KMBA_04A31607C091,54.32,54.49,2.64,162,true
node36,29.772645,118.703307,2025-02-19 09:50:23,1232,-11.32625397,KMBA_04A31607C091,50.09,55.44,3.03,9,true
node36,54.70375,99.63042,2025-02-06 12:12:07,1002,-15.793753773,KMBA_04A31607C091,59.13,55.38,3.85,233,false
node36,9.939624,126.065213,2025-02-05 21:00:54,798,-12.3148161032,KMBA_04A31607C091,55.11,52.85,4.93,805,false
node21,48.509075,-2.7383235,2025-02-15 18:55:52,1168,-10.8005894997,KMBA_04A31607C091,56.1,55.22,1.91,50,true
node18,52.9002738,20.7462079,2025-02-22 07:00:34,1484,-10.7304267971,KMBA_04A31607C091,52.12,56.54,2.49,7,false
node33,52.3323097,6.6372501,2025-02-21 02:49:26,1316,-10.0733016181,KMBA_04A31607C091,57.76,59.6,1.52,726,true
node21,-7.1194958,-34.8450118,2025-02-20 23:28:38,462,-20.6275234483,KMBA_04A31607C091,58.27,52.06,4.15,422,false
node21,60.6875251,17.1114439,2025-02-03 21:31:54,1319,-13.8219757241,KMBA_04A31607C091,57.89,54.7,1.28,401,true
node15,-6.8958608,111.0579632,2025-02-02 21:41:21,788,-11.8705934687,KMBA_04A31607C091,52.54,55.1,3.22,230,true
node18,53.5855087,-116.4428615,2025-02-17 11:37:01,1575,-11.935854431,KMBA_04A31607C091,52.83,50.16,4.25,360,true
node36,47.4175416,-72.7840882,2025-02-07 15:12:18,892,-12.4493872916,KMBA_04A31607C091,52.91,55.63,4.71,441,false
node36,36.7319657,138.4136271,2025-02-21 15:03:28,484,-18.4024195496,KMBA_04A31607C091,54.82,55.13,4.27,998,false
node04,48.09967,122.667783,2025-02-03 21:59:54,455,-16.9452698752,KMBA_04A31607C091,58.39,52.11,2.68,806,true
node36,-20.495949,57.5497376,2025-02-05 01:41:49,473,-12.0706797322,KMBA_04A31607C091,59.08,51.77,1.04,841,true
node21,49.911732,20.8725617,2025-02-25 01:44:30,622,-18.8861337307,KMBA_04A31607C091,51.89,57.91,3.27,973,false
node36,49.9511113,35.9407539,2025-02-26 12:18:55,801,-17.128139371,KMBA_04A31607C091,58.09,56.48,4.29,590,false
node33,-27.593609,-48.5027406,2025-02-01 23:51:48,360,-11.5590614416,KMBA_04A31607C091,55.26,54.77,3.44,86,false
node04,12.4894021,-13.3067562,2025-02-12 03:57:20,1141,-12.1649856619,KMBA_04A31607C091,54.46,52.81,1.96,124,false
node04,-4.8383044,-80.6482153,2025-02-06 21:38:40,475,-13.8148542875,KMBA_04A31607C091,50.69,59.52,4.72,450,false
node35,25.5911171,56.2594033,2025-02-23 21:24:42,897,-15.7844691684,KMBA_04A31607C091,59.43,59.82,3.26,388,true
node35,50.3781731,15.5447069,2025-02-13 08:28:27,708,-11.2074063846,KMBA_04A31607C091,55.31,59.16,4.55,47,true
node21,-0.6004131,100.6534443,2025-02-17 16:10:24,653,-13.3947772148,KMBA_04A31607C091,59.12,51.61,1.26,594,true
node04,-14.2171388,-71.4314206,2025-02-03 15:07:31,800,-12.1965259813,KMBA_04A31607C091,59.11,54.52,3.35,105,true
node36,17.9567646,-102.1943485,2025-02-03 12:11:58,1509,-13.3123471959,KMBA_04A31607C091,52.58,59.38,1.26,267,false
node18,27.395894,114.286422,2025-02-05 05:04:26,1368,-13.7059418838,KMBA_04A31607C091,54.43,54.36,4.61,683,false
node33,15.8279992,120.4157561,2025-02-17 20:25:30,1413,-11.8191265674,KMBA_04A31607C091,50.93,53.54,2.05,157,false
node33,26.3448341,127.833984,2025-02-22 19:13:24,502,-12.4028491955,KMBA_04A31607C091,53.77,52.27,4.91,470,false
node35,14.7292218,121.051001,2025-02-14 19:51:41,1050,-14.0197228484,KMBA_04A31607C091,53.01,56.2,3.52,86,true
node33,24.44218,114.938684,2025-02-27 18:28:09,1010,-12.1968131775,KMBA_04A31607C091,58.16,51.7,3.84,219,false
node33,43.2580921,42.6468184,2025-02-25 00:52:09,644,-21.9736937043,KMBA_04A31607C091,50.51,53.01,4.69,718,true
node33,45.5291637,14.6984205,2025-02-26 18:26:40,363,-10.5955205562,KMBA_04A31607C091,58.84,59.05,1.29,834,false
node33,37.6086169,138.9089988,2025-02-01 11:53:46,866,-10.5824529712,KMBA_04A31607C091,57.52,55.05,2.35,541,true
node36,47.758214,37.6772484,2025-02-27 10:10:15,1468,-14.4437028011,KMBA_04A31607C091,55.06,58.86,3.36,354,false
node02,13.6119882,99.6118667,2025-02-09 12:25:18,1023,-11.5601533633,KMBA_04A31607C091,58.66,54.22,2.64,440,false
node36,28.572029,109.482078,2025-02-14 15:23:34,1319,-28.873241582,KMBA_04A31607C091,58.32,53.32,2.11,806,true
node02,37.6837922,138.8825459,2025-02-25 10:14:33,608,-11.7244857123,KMBA_04A31607C091,58.33,52.03,1.84,67,true
node04,41.226934,-8.3815652,2025-02-13 14:08:14,1164,-24.6427518917,KMBA_04A31607C091,59.34,52.24,2.73,896,true
node27,32.203257,106.339791,2025-02-09 10:38:08,1030,-13.4028387499,KMBA_04A31607C091,50.47,52.96,3.3,955,false
node33,5.827963,121.160161,2025-02-16 13:07:33,575,-12.4641036093,KMBA_04A31607C091,50.37,54.84,3.14,373,true
node02,22.801624,113.525165,2025-02-15 16:11:36,1412,-12.6654047956,KMBA_04A31607C091,57.94,54.65,1.97,791,false
node35,-6.8243672,110.7880536,2025-02-18 03:18:21,1105,-12.6120933138,KMBA_04A31607C091,57.48,57.18,2.97,34,true
node21,-6.7919,111.9161,2025-02-12 14:52:43,1102,-10.0166365982,KMBA_04A31607C091,56.06,58.65,1.7,165,true
node27,23.0365513,-81.2133262,2025-02-11 14:19:04,453,-10.0209010534,KMBA_04A31607C091,57.27,51.9,2.01,958,false
node04,45.8630194,5.947966,2025-02-19 15:38:43,1194,-10.4202442702,KMBA_04A31607C091,56.61,58.49,2.56,365,false
node15,25.704872,102.942339,2025-02-21 22:11:39,931,-10.0138136905,KMBA_04A31607C091,58.23,59.27,3.48,591,false
node15,26.411026,-80.0926014,2025-02-12 23:45:47,510,-11.2430725111,KMBA_04A31607C091,56.42,53.17,4.39,887,false
node18,50.1987725,39.5632497,2025-02-17 16:16:33,996,-10.4983913472,KMBA_04A31607C091,55.57,55.78,2.35,820,false
node18,40.4660668,19.491356,2025-02-08 02:57:36,477,-11.1915085374,KMBA_04A31607C091,59.61,53.12,4.36,114,true
node33,42.8913909,20.8659995,2025-02-03 22:34:38,337,-20.0308822187,KMBA_04A31607C091,52.78,50.05,2.81,698,false
node36,13.5730766,123.0925437,2025-02-22 15:51:31,1348,-11.2421097615,KMBA_04A31607C091,53.5,58.08,3.29,936,false
node21,32.250769,120.016375,2025-02-20 06:31:15,724,-16.1187797968,KMBA_04A31607C091,56.5,56.79,1.65,476,true
node27,-33.93274,151.188577,2025-02-08 11:45:36,577,-13.3420091809,KMBA_04A31607C091,51.96,51.53,4.05,360,false
node18,16.0072833,-61.7159101,2025-02-19 10:46:10,1070,-10.6286143644,KMBA_04A31607C091,57.02,56.09,4.55,637,false
node18,41.4493594,44.5488663,2025-02-14 16:30:44,1033,-17.2982273548,KMBA_04A31607C091,52.03,55.89,3.99,350,false
node04,29.270311,88.880492,2025-02-21 10:02:47,751,-15.7092236662,KMBA_04A31607C091,54.19,56.52,2.8,849,true
node27,55.456622,60.2122499,2025-02-18 10:15:19,1296,-13.1266022378,KMBA_04A31607C091,56.34,55.41,3.7,570,false
node36,6.6448093,1.7198215,2025-02-03 15:59:24,921,-11.0817546314,KMBA_04A31607C091,51.32,54.33,4.39,809,true
node04,50.483611,13.357778,2025-02-25 14:15:27,629,-18.7575220333,KMBA_04A31607C091,52.73,53.01,3.92,278,false
node27,14.5770566,121.0120171,2025-02-21 00:16:22,1100,-14.9114937719,KMBA_04A31607C091,56.1,53.59,3.35,388,false
node35,-3.6619451,119.5513689,2025-02-24 14:03:50,683,-15.4162370144,KMBA_04A31607C091,52.12,50.7,2.8,436,false
node36,57.492982,12.0730996,2025-02-08 09:30:26,1006,-11.3859222261,KMBA_04A31607C091,53.48,50.3,4.1,174,false
node18,4.6064435,-61.1053691,2025-02-27 07:34:01,958,-11.5201155176,KMBA_04A31607C091,50.45,55.87,1.29,103,false
node04,34.8742638,71.1537637,2025-02-07 11:55:28,805,-19.3004395029,KMBA_04A31607C091,58.47,52.01,1.75,835,false
node21,30.145729,120.589457,2025-02-24 01:21:03,1593,-10.1322898334,KMBA_04A31607C091,53.39,59.48,2.73,693,false
node33,48.6085692,42.8455406,2025-02-03 13:24:29,1323,-16.917947865,KMBA_04A31607C091,50.77,51.03,1.86,581,false
node18,25.489999,103.796167,2025-02-23 15:25:48,579,-19.2307134998,KMBA_04A31607C091,51.95,53.15,1.99,927,true
node04,42.4624691,76.1899661,2025-02-12 16:43:04,365,-13.2858588828,KMBA_04A31607C091,59.18,51.31,1.35,384,true
node27,-8.0246687,112.5066293,2025-02-10 16:52:52,438,-10.5659694035,KMBA_04A31607C091,58.45,54.1,3.79,353,true
node35,61.7927812,24.5525054,2025-02-13 14:08:00,672,-13.9061761978,KMBA_04A31607C091,59.75,52.17,4.6,239,false
node15,31.7304839,117.3437409,2025-02-24 04:17:31,671,-12.5236919365,KMBA_04A31607C091,51.51,52.82,2.43,747,false
node15,12.0111402,-83.7703693,2025-02-19 13:38:40,437,-12.5105773527,KMBA_04A31607C091,50.02,50.8,4.36,496,false
node27,36.933812,116.638327,2025-02-04 16:08:23,993,-10.1972381299,KMBA_04A31607C091,54.07,50.28,3.73,846,false
node02,27.3669252,118.8644179,2025-02-15 17:22:40,1344,-13.4282367837,KMBA_04A31607C091,58.36,50.03,3.64,219,false
node21,25.5461164,-76.7711626,2025-02-06 19:36:58,1114,-16.31743991,KMBA_04A31607C091,57.63,56.99,3.45,524,true
node02,40.9612198,129.3209986,2025-02-11 07:50:14,1255,-11.2358396998,KMBA_04A31607C091,58.59,51.3,3.55,278,false
node04,48.3606958,-0.2717072,2025-02-22 16:26:19,1534,-12.3255024814,KMBA_04A31607C091,55.75,54.76,3.58,534,false
node04,16.9023422,101.7523854,2025-02-15 03:34:15,1463,-45.4705341634,KMBA_04A31607C091,52.78,56.15,3.34,753,true
node18,9.0764785,7.398574,2025-02-17 14:46:05,789,-10.6762395305,KMBA_04A31607C091,54.6,53.45,1.25,261,false
node21,-14.2329823,-39.8579118,2025-02-12 10:31:53,1049,-10.0822671599,KMBA_04A31607C091,50.4,53.95,3.95,186,true
node36,39.6208162,-8.6563967,2025-02-22 01:09:15,1172,-35.2690731885,KMBA_04A31607C091,53.54,57.39,3.87,421,false
node36,46.4830794,4.6072477,2025-02-10 07:14:24,741,-12.4434486671,KMBA_04A31607C091,50.81,52.75,4.33,303,false
node21,13.533238,-15.412011,2025-02-10 10:42:10,1377,-13.7394909641,KMBA_04A31607C091,57.74,55.15,3.58,852,false
node35,34.319658,104.562412,2025-02-18 21:18:16,617,-17.1182037561,KMBA_04A31607C091,51.84,51.37,2.2,62,true
node18,42.229169,-8.7026991,2025-02-06 17:21:03,1383,-15.0210638503,KMBA_04A31607C091,52.01,52.35,3.89,153,true
node36,58.999782,55.8855974,2025-02-11 06:48:19,954,-11.6791799689,KMBA_04A31607C091,51.24,58.83,4.37,49,false
node35,25.038296,102.664376,2025-02-11 07:59:34,502,-13.5967284543,KMBA_04A31607C091,56.85,54.88,2.52,769,false
node02,50.0625015,-110.6821866,2025-02-06 02:31:54,929,-12.2754287692,KMBA_04A31607C091,51.78,58.17,2.2,869,false
node36,2.3380025,9.8194682,2025-02-16 07:12:35,977,-10.2796857685,KMBA_04A31607C091,50.5,51.79,3.7,711,false
node36,29.3352938,48.0715612,2025-02-10 13:23:03,901,-11.2005942584,KMBA_04A31607C091,50.9,53.8,3.69,846,true
node27,-10.4911471,-76.5155834,2025-02-20 17:58:02,1055,-17.0124363352,KMBA_04A31607C091,57.26,53.1,1.15,577,true
node18,26.2664534,127.7583123,2025-02-07 12:38:37,347,-14.6485306165,KMBA_04A31607C091,58.86,52.35,1.79,476,true
node02,48.8951749,2.0743633,2025-02-07 19:19:10,882,-11.1259840299,KMBA_04A31607C091,59.48,53.01,4.49,293,true
node02,-7.5067598,108.8432656,2025-02-21 23:08:26,855,-20.1924182923,KMBA_04A31607C091,53.25,51.22,3.04,751,false
node27,44.4528239,19.0902035,2025-02-19 14:35:41,1531,-13.1244578008,KMBA_04A31607C091,59.61,55.47,4.72,498,true
node35,22.9353419,113.6587617,2025-02-23 05:47:34,581,-15.4847352477,KMBA_04A31607C091,55.58,58.1,4.68,766,false
node04,59.4518841,18.1022068,2025-02-15 14:55:18,1581,-13.9489426916,KMBA_04A31607C091,51.0,50.74,1.19,820,false
node15,14.7512576,121.0758172,2025-02-01 16:23:27,1122,-20.8625772466,KMBA_04A31607C091,52.38,59.95,3.93,136,false
node21,-31.9478653,115.8693718,2025-02-02 12:37:29,809,-12.0970824788,KMBA_04A31607C091,55.69,59.31,2.18,903,false
node18,41.1661316,-8.6784476,2025-02-13 20:07:17,709,-14.4818847788,KMBA_04A31607C091,50.56,50.33,1.31,40,false
node21,14.5455447,44.4087348,2025-02-13 00:13:36,1508,-14.5366250674,KMBA_04A31607C091,51.87,57.39,2.18,255,true
node33,54.2084536,72.9614362,2025-02-20 13:53:59,1051,-12.053053736,KMBA_04A31607C091,53.56,50.74,1.81,48,false
node18,-13.97797,-73.063881,2025-02-02 16:21:27,1280,-10.57348536,KMBA_04A31607C091,56.07,59.0,4.97,982,false
node33,13.6315513,123.0424788,2025-02-18 01:50:39,1598,-10.4502042868,KMBA_04A31607C091,51.48,59.45,2.35,566,true
node33,35.544405,129.3318295,2025-02-25 15:39:41,768,-10.2322886928,KMBA_04A31607C091,59.09,51.74,1.21,257,false
node33,62.0772471,49.5698112,2025-02-12 07:53:14,1128,-15.690690559,KMBA_04A31607C091,54.93,51.98,2.78,354,true
node27,49.8970603,22.509917,2025-02-02 00:13:25,429,-16.8646569414,KMBA_04A31607C091,51.93,54.36,4.72,377,true
node33,-6.2948133,106.7205154,2025-02-24 00:48:42,766,-16.8835095005,KMBA_04A31607C091,50.78,52.86,1.34,257,true
node36,-6.7519382,-38.2314566,2025-02-20 17:20:05,687,-10.5460064834,KMBA_04A31607C091,59.5,50.68,2.93,627,false
node36,45.3207796,4.1293609,2025-02-10 05:47:55,975,-11.8967098357,KMBA_04A31607C091,54.36,53.06,4.09,228,false
node36,37.433963,118.674614,2025-02-03 13:22:19,462,-11.538624479,KMBA_04A31607C091,53.15,56.86,2.79,994,true
node35,49.6235379,6.2379992,2025-02-12 20:28:46,1093,-11.3022655762,KMBA_04A31607C091,53.27,58.4,3.14,893,false
node36,13.0748879,120.7213113,2025-02-03 04:56:07,1346,-12.8680309677,KMBA_04A31607C091,54.79,59.33,4.48,659,false
node36,49.7863419,21.9461429,2025-02-05 17:44:41,419,-10.0421739305,KMBA_04A31607C091,51.76,50.17,4.18,706,false
node21,30.9882241,121.1241334,2025-02-26 17:39:31,1199,-19.8159548998,KMBA_04A31607C091,56.92,56.82,4.7,33,true
node35,29.356803,113.12873,2025-02-12 12:35:24,1060,-11.0779480808,KMBA_04A31607C091,52.24,53.95,4.65,916,false
node15,14.5272379,-87.2157947,2025-02-04 17:53:07,1414,-16.6764856656,KMBA_04A31607C091,53.59,52.21,4.58,85,false
node18,38.582529,21.4467686,2025-02-08 01:23:22,501,-13.3563269827,KMBA_04A31607C091,52.1,53.69,4.54,47,true
