node,node_lat,node_lon,ts,num,rssi,tag,tag_lat,tag_lon,tag_speed,dist_m,received
node21,14.6826072,-89.1128205,2025-01-23 19:52:18,1279,-10.6976859064,KMBA_04A31607C091,50.47,59.57,3.73,220,true
node33,35.9032997,36.733459,2025-01-13 10:41:53,1156,-19.5799305258,KMBA_04A31607C091,57.79,54.28,4.79,812,true
node02,50.6503044,2.9982752,2025-01-24 19:09:22,608,-11.7741744183,KMBA_04A31607C091,59.84,59.71,1.29,170,false
node35,57.1630313,13.4153897,2025-01-09 04:14:24,1496,-13.7258911899,KMBA_04A31607C091,57.28,58.6,4.25,689,false
node27,6.0067464,80.2531784,2025-01-01 16:55:34,973,-10.739355282,KMBA_04A31607C091,52.23,58.15,1.52,661,false
node36,29.696108,118.315329,2025-01-04 22:43:58,313,-11.2789410185,KMBA_04A31607C091,52.71,53.81,4.11,43,true
node18,15.86056,120.55139,2025-01-09 20:18:59,1498,-18.5586850502,KMBA_04A31607C091,55.46,56.82,2.52,736,false
node36,44.9764185,17.9070412,2025-01-27 10:54:54,1136,-11.1190585016,KMBA_04A31607C091,55.37,52.28,4.02,799,true
node15,44.903044,-93.2332244,2025-01-06 00:13:39,500,-11.7370680804,KMBA_04A31607C091,59.41,57.13,1.13,827,false
node02,20.4314732,96.1367935,2025-01-24 06:47:35,1314,-12.7701762531,KMBA_04A31607C091,53.26,54.19,4.8,225,false
node02,40.7773081,-74.0186386,2025-01-14 08:09:43,1480,-12.8156678103,KMBA_04A31607C091,54.43,51.29,4.02,109,true
node36,39.993178,116.468427,2025-01-30 09:38:14,1546,-12.3351621121,KMBA_04A31607C091,51.81,54.05,2.1,318,true
node36,48.2751888,40.1995439,2025-01-19 19:55:09,420,-10.4674092374,KMBA_04A31607C091,50.18,50.65,3.62,297,true
node15,32.04141,119.595828,2025-01-07 07:56:19,539,-15.6813157841,KMBA_04A31607C091,53.13,53.94,4.13,609,false
node27,48.401643,29.2407915,2025-01-23 18:32:21,723,-12.0699849358,KMBA_04A31607C091,54.0,50.79,4.2,109,false
node33,41.420018,128.200789,2025-01-15 04:49:44,665,-20.7682664502,KMBA_04A31607C091,58.93,56.76,4.26,622,false
node35,14.4409724,120.9950071,2025-01-10 19:21:43,916,-13.9398063703,KMBA_04A31607C091,51.72,58.94,4.31,990,false
node33,-14.0874587,-75.762586,2025-01-28 20:31:59,1117,-10.8124565938,KMBA_04A31607C091,59.41,52.52,2.26,236,true
node04,40.417358,117.500558,2025-01-30 03:30:01,1067,-30.8304364276,KMBA_04A31607C091,52.55,52.2,1.22,487,false
node04,-22.2169379,-49.9456615,2025-01-15 20:19:04,715,-11.1966203321,KMBA_04A31607C091,50.98,50.14,4.14,188,true
node18,14.5665378,121.1092186,2025-01-01 20:28:44,1143,-15.9898680815,KMBA_04A31607C091,54.35,53.05,4.99,674,false
node21,22.0080725,113.3785933,2025-01-07 10:06:56,670,-14.9562691374,KMBA_04A31607C091,59.11,54.15,1.9,601,false
node04,21.604364,110.856592,2025-01-01 13:57:07,579,-15.9521713243,KMBA_04A31607C091,51.43,59.36,4.78,115,false
node02,9.3567838,42.7955185,2025-01-25 01:46:33,525,-29.5768061749,KMBA_04A31607C091,56.23,55.41,4.95,215,false
node36,-6.2291489,106.8548083,2025-01-17 01:01:24,742,-13.4846922205,KMBA_04A31607C091,50.96,51.91,2.35,701,false
node36,44.0766295,132.3885311,2025-01-13 14:40:03,510,-12.0758248857,KMBA_04A31607C091,51.59,52.4,4.68,315,false
node36,-20.8478935,-41.1162273,2025-01-11 18:41:43,708,-13.7690410206,KMBA_04A31607C091,59.92,52.74,3.83,347,false
node15,42.7996836,27.2454348,2025-01-11 03:09:42,569,-10.8464812755,KMBA_04A31607C091,51.07,52.0,3.07,491,false
node27,-7.2623348,38.7368187,2025-01-28 11:11:12,448,-11.7175727415,KMBA_04A31607C091,55.08,53.84,3.69,599,false
node35,-34.6601867,-58.4475091,2025-01-05 14:32:36,625,-11.1576068336,KMBA_04A31607C091,55.49,53.89,1.4,666,true
node02,-7.617735,112.4172256,2025-01-27 00:01:53,1535,-14.149958133,KMBA_04A31607C091,56.16,58.83,1.05,854,false
node21,-7.5613556,-40.1862129,2025-01-26 21:16:07,1485,-11.3052657362,KMBA_04A31607C091,51.18,59.69,3.55,887,true
node18,5.3268119,132.2239117,2025-01-21 14:20:58,1098,-11.6054790532,KMBA_04A31607C091,59.89,52.82,4.23,696,true
node18,-6.4698758,107.4780383,2025-01-11 06:10:12,1518,-11.2076628934,KMBA_04A31607C091,58.57,56.47,2.53,507,true
node02,49.936089,17.9738035,2025-01-21 00:06:40,405,-10.4844893164,KMBA_04A31607C091,52.1,55.38,1.34,710,true
node36,2.298952,98.1120116,2025-01-13 06:03:10,988,-13.9443031944,KMBA_04A31607C091,51.77,53.44,4.59,435,false
node04,8.287423,100.1927389,2025-01-22 13:21:52,764,-10.2245491877,KMBA_04A31607C091,55.45,56.94,3.18,956,false
node04,35.03566,37.475109,2025-01-01 16:29:11,905,-11.4070945522,KMBA_04A31607C091,59.26,53.54,2.68,95,true
node15,52.0990723,18.6045805,2025-01-04 06:37:01,1337,-13.892694538,KMBA_04A31607C091,55.28,56.62,1.32,202,true
node36,48.2735736,24.411971,2025-01-04 22:12:54,1008,-13.4983958469,KMBA_04A31607C091,51.81,54.18,3.33,962,true
node36,9.939624,126.065213,2025-01-28 11:31:50,373,-10.5126497807,KMBA_04A31607C091,57.27,54.62,4.11,689,false
node36,34.2469767,37.0561339,2025-01-20 06:35:41,1461,-22.6044774902,KMBA_04A31607C091,56.9,50.98,2.78,887,false
node04,27.5502358,30.8077635,2025-01-13 02:35:22,1562,-11.7445900059,KMBA_04A31607C091,50.24,51.48,1.81,170,false
node04,40.7702563,47.0496015,2025-01-27 00:37:33,360,-15.4231737159,KMBA_04A31607C091,50.34,55.81,4.48,243,false
node18,43.981544,87.504934,2025-01-08 06:34:39,959,-10.9147770495,KMBA_04A31607C091,57.03,54.78,1.39,188,true
node04,-7.2033646,111.6630914,2025-01-22 07:40:21,1111,-11.9833496133,KMBA_04A31607C091,59.06,52.2,1.83,275,true
node15,48.9330384,2.0412764,2025-01-29 09:37:19,327,-13.2229738944,KMBA_04A31607C091,51.92,56.1,2.44,488,false
node04,34.497578,113.798718,2025-01-29 08:46:04,491,-12.0049695786,KMBA_04A31607C091,50.07,53.03,4.5,521,false
node02,-25.5376671,-55.9901675,2025-01-30 11:51:28,624,-14.0796850675,KMBA_04A31607C091,59.53,57.01,4.65,176,false
node21,47.111918,87.486703,2025-01-05 18:38:27,1228,-15.5705442607,KMBA_04A31607C091,53.45,57.78,4.07,942,false
node36,23.199183,113.256439,2025-01-02 02:52:28,355,-24.0310803485,KMBA_04A31607C091,59.96,59.5,3.57,514,false
node35,58.9955511,16.2054756,2025-01-05 20:03:43,468,-14.245810912,KMBA_04A31607C091,50.43,57.73,3.37,850,true
node21,40.7843506,22.0874496,2025-01-23 22:10:29,537,-12.9725223879,KMBA_04A31607C091,57.89,52.09,2.41,798,true
node33,14.1893533,122.5171185,2025-01-07 15:45:55,626,-14.9985754882,KMBA_04A31607C091,56.3,58.27,1.5,525,false
node36,52.3369183,15.3336362,2025-01-09 10:56:36,1540,-14.9384940531,KMBA_04A31607C091,54.82,59.22,2.34,320,false
node18,-17.623,-149.6045718,2025-01-29 19:47:00,1075,-12.9373625819,KMBA_04A31607C091,53.19,55.59,3.23,919,true
node04,37.377139,97.369751,2025-01-24 00:46:03,560,-21.3564368342,KMBA_04A31607C091,54.47,50.22,3.97,177,false
node15,50.3422678,13.9673223,2025-01-26 01:55:07,508,-33.2341358402,KMBA_04A31607C091,53.77,55.75,3.64,933,false
node18,23.7369164,-99.1411154,2025-01-05 15:24:29,1321,-15.5835548504,KMBA_04A31607C091,59.12,55.84,4.91,888,false
node27,-6.6664588,111.1682495,2025-01-11 00:29:50,464,-20.5248614739,KMBA_04A31607C091,54.36,57.64,2.4,583,true
node02,-5.266667,-74.283333,2025-01-19 01:25:46,1321,-18.849736802,KMBA_04A31607C091,51.47,57.17,3.33,653,false
node04,39.9459413,116.3817634,2025-01-11 19:31:15,1091,-12.6491353353,KMBA_04A31607C091,57.44,51.56,2.68,803,false
node35,10.0850213,-67.9195741,2025-01-12 02:24:48,1494,-16.9609790661,KMBA_04A31607C091,55.08,53.72,2.19,837,false
node21,46.7803082,14.9136917,2025-01-12 04:48:08,1034,-19.9959763309,KMBA_04A31607C091,59.38,56.65,1.23,658,true
node15,-1.5844023,14.2657584,2025-01-14 01:41:01,1556,-14.0722566851,KMBA_04A31607C091,56.04,53.67,2.67,611,true
node21,51.9321156,6.0581861,2025-01-22 18:14:01,700,-12.4491227099,KMBA_04A31607C091,58.5,59.99,2.99,414,false
node18,58.7028901,13.8453002,2025-01-08 23:55:20,907,-16.8373090821,KMBA_04A31607C091,52.77,53.75,1.75,1,true
node02,37.39,-121.89,2025-01-19 05:14:06,338,-16.5094871491,KMBA_04A31607C091,55.02,54.99,2.33,300,false
node33,44.521785,125.72862,2025-01-02 22:09:27,1430,-19.8883739068,KMBA_04A31607C091,51.9,58.52,4.45,883,false
node36,-7.370819,108.1976493,2025-01-23 12:25:02,1443,-13.9054718654,KMBA_04A31607C091,53.09,57.74,3.72,986,false
node35,40.6140785,20.7778071,2025-01-09 08:21:04,791,-10.008877388,KMBA_04A31607C091,55.51,54.43,2.89,649,false
node15,32.7376828,-114.6981307,2025-01-28 09:35:42,482,-13.5203948809,KMBA_04A31607C091,57.72,54.37,2.03,321,true
node21,51.5101547,3.5898423,2025-01-19 09:34:41,359,-11.1209794353,KMBA_04A31607C091,56.77,54.49,3.09,696,false
node35,19.7413519,96.2004383,2025-01-08 08:49:15,1203,-10.7908018239,KMBA_04A31607C091,57.39,50.85,4.61,590,true
node15,3.1645789,-65.551361,2025-01-21 21:04:49,388,-11.0825235681,KMBA_04A31607C091,54.33,59.14,3.95,590,true
node18,12.8025919,45.0398942,2025-01-05 00:54:21,949,-19.0562178033,KMBA_04A31607C091,58.04,53.23,4.31,73,true
node27,-40.5761897,-73.1149469,2025-01-22 03:04:42,546,-12.6491662374,KMBA_04A31607C091,50.0,57.29,4.37,506,false
node18,14.8904575,5.2579968,2025-01-15 12:31:38,1588,-17.7245227676,KMBA_04A31607C091,56.18,57.77,1.62,186,false
node04,12.9785941,123.7830057,2025-01-23 18:38:15,808,-10.3644114064,KMBA_04A31607C091,57.66,52.94,4.41,529,false
node33,14.6531486,-88.8718935,2025-01-04 20:44:02,441,-11.7567358575,KMBA_04A31607C091,50.99,57.8,3.25,635,false
node18,50.0521348,16.0850004,2025-01-28 10:50:18,1471,-14.8887643707,KMBA_04A31607C091,56.51,51.6,3.53,507,false
node35,-7.0859542,-78.3436859,2025-01-25 21:29:10,536,-27.4302942184,KMBA_04A31607C091,52.17,50.11,2.13,936,true
node18,33.7841996,120.2343758,2025-01-09 23:31:27,1256,-11.077598886,KMBA_04A31607C091,50.1,53.31,3.69,145,false
node36,12.14428,125.450296,2025-01-27 17:47:14,1420,-10.4160401959,KMBA_04A31607C091,56.42,58.06,1.59,344,true
node21,-30.9348444,30.3046289,2025-01-08 10:02:15,1457,-12.6719653268,KMBA_04A31607C091,53.56,51.84,3.15,198,true
node15,39.3915625,21.9245288,2025-01-18 21:40:11,388,-13.7876452887,KMBA_04A31607C091,56.85,54.87,3.4,363,true
node18,31.2028365,121.4379074,2025-01-12 22:06:15,1269,-12.5003775868,KMBA_04A31607C091,50.59,55.64,4.64,881,false
node21,37.8038994,69.636351,2025-01-28 00:56:12,772,-10.876105348,KMBA_04A31607C091,57.0,54.36,2.39,855,false
node18,19.2586779,-99.1075731,2025-01-26 22:28:25,1305,-19.4809913811,KMBA_04A31607C091,56.31,56.47,1.08,432,true
node21,28.460473,117.690148,2025-01-16 01:27:24,1136,-15.2712524441,KMBA_04A31607C091,59.8,52.01,4.02,254,true
node04,23.2462521,113.0030017,2025-01-24 18:49:17,644,-14.5026477254,KMBA_04A31607C091,53.5,59.84,2.16,890,true
node36,38.865603,106.2151654,2025-01-02 23:36:15,798,-16.7882298533,KMBA_04A31607C091,58.92,54.33,3.58,332,true
node36,48.8493975,2.4751086,2025-01-30 14:33:48,1172,-17.5866957239,KMBA_04A31607C091,50.87,53.99,2.26,652,false
node27,55.47785,38.90906,2025-01-28 03:49:37,733,-12.6182234964,KMBA_04A31607C091,54.87,58.45,4.48,566,true
node15,44.4369429,15.076898,2025-01-28 13:58:48,390,-14.5885011963,KMBA_04A31607C091,52.62,54.39,1.29,288,true
node04,47.772714,-1.813332,2025-01-17 05:23:37,1149,-10.23836942,KMBA_04A31607C091,52.04,58.96,1.97,658,false
node35,26.096382,107.454787,2025-01-06 20:13:46,938,-11.0373341939,KMBA_04A31607C091,50.6,59.58,3.15,183,true
node36,41.2126829,-8.1644142,2025-01-08 08:27:27,1234,-26.3462302629,KMBA_04A31607C091,51.23,58.09,2.56,500,true
node33,-7.1757667,111.5811123,2025-01-19 21:04:31,1178,-11.6586433785,KMBA_04A31607C091,54.94,50.93,4.17,75,true
node02,-29.1294007,-56.5481122,2025-01-07 10:20:35,812,-18.789345865,KMBA_04A31607C091,55.46,58.69,4.48,45,false
node36,51.7256101,38.9897424,2025-01-03 00:21:51,814,-17.8266564576,KMBA_04A31607C091,51.69,56.88,1.35,567,false
node36,-17.0363653,30.4386437,2025-01-01 22:59:20,530,-16.2407904567,KMBA_04A31607C091,51.57,59.78,1.71,357,false
node36,51.7930978,23.528792,2025-01-23 18:00:26,654,-11.6105824748,KMBA_04A31607C091,53.81,50.72,2.33,214,true
node15,53.3798073,15.2481385,2025-01-18 12:50:55,748,-10.0622636363,KMBA_04A31607C091,55.33,58.88,1.16,97,false
node21,7.9414261,122.3862362,2025-01-15 03:04:09,918,-13.9552147295,KMBA_04A31607C091,51.79,51.26,1.17,817,false
node33,39.6883601,-8.9606173,2025-01-04 15:25:50,1372,-16.721319331,KMBA_04A31607C091,57.32,51.81,4.39,960,true
node18,50.0672776,21.2406149,2025-01-18 14:42:45,1216,-10.1354598457,KMBA_04A31607C091,59.17,53.98,4.53,656,false
node36,35.375873,139.1671308,2025-01-03 06:37:00,1356,-11.2923217337,KMBA_04A31607C091,58.69,55.44,1.79,866,false
node02,27.8914335,65.8232788,2025-01-02 14:36:08,1120,-20.1736654316,KMBA_04A31607C091,52.57,54.82,1.71,826,true
node02,59.3625458,17.9989049,2025-01-28 15:05:36,432,-15.7718362436,KMBA_04A31607C091,59.74,55.03,2.0,578,true
node04,8.721124,5.7563151,2025-01-05 03:48:40,1409,-12.0413519957,KMBA_04A31607C091,51.78,57.12,1.65,815,false
node15,41.3258441,-8.4786662,2025-01-16 09:37:31,991,-11.3167343829,KMBA_04A31607C091,58.97,59.06,3.48,570,false
node35,39.1899002,-8.7267845,2025-01-11 09:51:15,839,-13.8481110264,KMBA_04A31607C091,56.11,53.65,4.8,418,false
node27,42.1662941,48.1164779,2025-01-06 06:56:53,1287,-14.1486549309,KMBA_04A31607C091,59.25,54.81,1.66,371,true
node33,57.759167,16.6236443,2025-01-16 13:13:56,1308,-14.3859815953,KMBA_04A31607C091,50.02,53.86,4.44,400,true
node21,47.520508,87.750232,2025-01-06 00:09:17,861,-11.0735435513,KMBA_04A31607C091,53.72,58.84,3.72,688,false
node18,18.0559583,106.2992912,2025-01-27 23:34:31,1196,-14.4903211126,KMBA_04A31607C091,54.7,50.08,2.86,478,true
node02,16.9457374,102.5757028,2025-01-15 09:32:45,565,-22.931811575,KMBA_04A31607C091,50.4,50.3,1.56,212,false
node15,-23.6515085,-46.8521864,2025-01-08 14:00:27,1297,-20.4073181484,KMBA_04A31607C091,51.92,54.43,2.41,605,true
node35,45.2256179,15.274715,2025-01-09 06:15:10,380,-19.5547709305,KMBA_04A31607C091,52.5,59.82,4.95,755,false
node02,53.36117,14.8784944,2025-01-27 17:22:10,1154,-12.8837488679,KMBA_04A31607C091,54.6,56.29,3.7,182,false
node02,-29.8801552,-54.8265622,2025-01-18 16:27:18,1271,-14.8554990651,KMBA_04A31607C091,52.44,53.21,3.35,163,false
node18,-7.4742776,112.6600907,2025-01-30 14:12:37,465,-14.3646189098,KMBA_04A31607C091,54.65,50.07,2.77,839,false
node36,34.429066,117.609916,2025-01-01 14:49:37,583,-12.2428379401,KMBA_04A31607C091,50.83,51.48,4.33,88,false
node04,8.2758676,-70.7659102,2025-01-08 21:06:15,504,-16.6704374229,KMBA_04A31607C091,56.78,55.79,2.36,356,false
node18,50.7308185,1.5948224,2025-01-30 12:35:36,610,-14.7771657869,KMBA_04A31607C091,52.15,51.75,3.06,763,false
node36,22.270978,113.576677,2025-01-27 13:48:09,869,-11.8263924398,KMBA_04A31607C091,50.32,53.21,1.07,910,true
node02,13.2944036,123.483279,2025-01-05 18:37:03,1137,-12.8438224223,KMBA_04A31607C091,56.99,59.56,3.77,65,true
node27,22.6680599,113.2327987,2025-01-04 17:52:59,999,-15.0648411354,KMBA_04A31607C091,57.41,56.92,4.05,790,false
node35,47.0173733,-68.1430343,2025-01-03 12:25:37,1476,-16.2170478943,KMBA_04A31607C091,55.32,55.54,1.48,98,false
node02,40.7871438,48.1523426,2025-01-05 10:53:21,1596,-17.9958175525,KMBA_04A31607C091,57.72,59.48,1.24,689,false
node33,51.4139633,-2.2685462,2025-01-26 21:07:23,951,-11.57545152,KMBA_04A31607C091,51.36,54.05,2.77,327,false
node15,48.834578,23.4472258,2025-01-27 23:22:09,845,-22.2624886025,KMBA_04A31607C091,57.65,56.28,2.15,537,false
node02,25.704338,101.87452,2025-01-24 23:51:51,592,-15.1382466693,KMBA_04A31607C091,50.66,55.19,4.78,558,true
node27,58.3776252,26.7290062,2025-01-22 04:26:30,981,-12.8244968867,KMBA_04A31607C091,57.69,50.95,4.6,399,true
node02,-2.804472,129.484497,2025-01-01 23:20:53,664,-14.6700398536,KMBA_04A31607C091,57.49,57.1,2.09,945,false
node04,29.72277,106.53519,2025-01-18 02:45:15,694,-10.2088843196,KMBA_04A31607C091,51.37,54.82,3.23,841,false
node02,25.99296,115.667678,2025-01-17 20:23:07,1176,-17.7675739079,KMBA_04A31607C091,51.6,56.45,1.08,362,true
node18,45.8144238,19.6379551,2025-01-25 17:19:24,1365,-10.1243438623,KMBA_04A31607C091,59.02,51.7,1.2,175,false
node33,-6.907,114.0174,2025-01-01 10:21:25,1189,-22.6032868753,KMBA_04A31607C091,51.32,57.05,1.86,343,false
node04,0.1716468,31.9060633,2025-01-16 21:47:25,1323,-14.9336569468,KMBA_04A31607C091,59.55,55.9,2.46,594,false
node33,6.991539,-73.053998,2025-01-28 14:59:21,700,-11.7406742518,KMBA_04A31607C091,51.09,58.94,3.38,290,true
node27,36.759507,110.632006,2025-01-16 00:05:30,1247,-12.4768118115,KMBA_04A31607C091,58.03,59.35,1.57,158,true
node21,12.5968345,-85.7641013,2025-01-04 06:02:54,961,-10.3193673285,KMBA_04A31607C091,59.31,54.24,3.7,149,false
node27,53.5279314,-114.001928,2025-01-30 06:27:52,846,-11.2865189101,KMBA_04A31607C091,52.82,55.54,3.8,430,false
node02,-26.3902488,-70.0475302,2025-01-25 15:35:37,894,-23.8652112897,KMBA_04A31607C091,57.15,58.59,3.9,21,false
node04,-6.8089753,106.493598,2025-01-16 00:21:57,694,-11.5742403785,KMBA_04A31607C091,50.04,54.95,5.0,732,false
node33,57.4357357,13.9788932,2025-01-01 14:07:59,1000,-25.0531376054,KMBA_04A31607C091,54.14,55.48,4.87,408,true
node04,34.477861,110.084789,2025-01-02 05:17:31,1001,-12.37725834,KMBA_04A31607C091,55.16,59.62,1.53,711,true
node33,33.47,-111.92,2025-01-04 12:48:15,976,-12.2169786504,KMBA_04A31607C091,50.21,52.87,3.18,421,false
node21,56.2620262,15.6049677,2025-01-22 15:29:04,943,-10.2664466908,KMBA_04A31607C091,56.21,52.74,3.2,93,false
node18,5.3268119,132.2239117,2025-01-26 21:35:40,1130,-11.1958757241,KMBA_04A31607C091,52.43,53.71,2.88,138,true
node18,28.0185886,89.9253233,2025-01-24 22:21:13,1114,-11.8946935161,KMBA_04A31607C091,58.78,51.43,3.73,213,true
node04,48.3156651,0.839002,2025-01-03 18:29:54,1463,-17.9981580659,KMBA_04A31607C091,56.77,57.13,3.59,72,false
node36,49.788203,19.70598,2025-01-10 06:23:38,1442,-34.0796676942,KMBA_04A31607C091,55.86,51.42,1.24,832,false
node33,7.8129929,-71.1745579,2025-01-05 08:19:02,635,-20.283729478,KMBA_04A31607C091,56.03,54.92,3.51,116,false
node21,43.9336277,42.5107159,2025-01-26 17:05:25,1490,-11.1648111929,KMBA_04A31607C091,53.67,59.99,1.64,684,false
node02,36.332663,103.947377,2025-01-29 15:57:38,322,-13.2136644247,KMBA_04A31607C091,52.49,56.53,4.24,437,false
node18,36.091367,120.494295,2025-01-26 14:35:29,745,-11.0002544412,KMBA_04A31607C091,58.24,53.13,1.05,680,true
node27,8.3804095,124.2716911,2025-01-22 18:54:52,1486,-10.0750501238,KMBA_04A31607C091,52.76,52.69,1.04,521,false
node15,-0.1566093,35.1983598,2025-01-22 04:34:22,695,-17.2415917778,KMBA_04A31607C091,54.3,57.7,4.9,368,false
node21,41.9250632,25.5508839,2025-01-06 08:56:05,1363,-13.6585101504,KMBA_04A31607C091,51.44,57.5,1.39,157,true
node18,-7.8426533,110.3859913,2025-01-18 23:49:03,352,-10.9472243496,KMBA_04A31607C091,53.18,50.99,2.11,499,false
node04,8.665089,-73.822663,2025-01-11 16:59:57,331,-16.0411922273,KMBA_04A31607C091,51.31,55.22,1.02,447,true
node21,50.444953,-104.3624353,2025-01-03 20:44:13,487,-22.7922706768,KMBA_04A31607C091,50.21,56.77,1.36,390,false
node36,-7.1861216,108.4424414,2025-01-09 10:07:05,1064,-11.1798810009,KMBA_04A31607C091,52.52,53.73,4.2,229,false
node18,-33.9842244,18.4740875,2025-01-03 03:21:25,1538,-19.8365989676,KMBA_04A31607C091,59.26,54.28,3.65,729,true
node33,6.9782137,79.9115522,2025-01-27 01:15:45,913,-17.8943707358,KMBA_04A31607C091,55.86,54.89,4.54,504,true
node21,56.8858071,59.8921899,2025-01-02 06:14:41,1445,-11.6479989645,KMBA_04A31607C091,55.83,53.44,1.97,176,true
node21,28.0955558,112.9937015,2025-01-13 10:00:31,1154,-10.4329565764,KMBA_04A31607C091,55.89,58.03,4.72,718,true
node21,-2.759,-42.8236209,2025-01-17 13:58:13,1359,-11.7270082833,KMBA_04A31607C091,52.17,53.27,3.06,995,false
node15,37.5096505,-8.0644068,2025-01-03 22:01:21,1064,-14.6533545432,KMBA_04A31607C091,58.55,53.85,2.9,101,false
node15,46.349041,3.556485,2025-01-16 22:13:35,817,-11.6961254089,KMBA_04A31607C091,50.24,58.53,3.81,277,false
node15,-7.2752365,106.9860384,2025-01-28 03:03:06,935,-10.9889722464,KMBA_04A31607C091,58.21,54.96,1.63,549,true
node27,-15.2475119,-40.2509918,2025-01-23 18:01:41,459,-12.5051592104,KMBA_04A31607C091,56.75,58.62,4.38,529,false
node04,48.6945174,110.1901958,2025-01-21 18:12:20,846,-11.5836427047,KMBA_04A31607C091,57.41,56.87,3.05,713,true
node35,21.958688,103.8854007,2025-01-10 06:44:49,886,-12.3429195313,KMBA_04A31607C091,56.39,52.25,3.56,967,false
node15,34.1009765,114.2138957,2025-01-08 08:04:33,422,-12.8150722873,KMBA_04A31607C091,59.41,50.8,4.8,322,true
node21,60.0016249,32.2925645,2025-01-26 02:27:15,599,-13.9337163677,KMBA_04A31607C091,60.0,56.41,4.45,837,false
node04,23.081903,113.274566,2025-01-27 16:35:07,1082,-10.0167749529,KMBA_04A31607C091,56.46,56.84,3.96,857,true
node21,26.5764917,49.998236,2025-01-14 20:02:56,337,-37.2497565784,KMBA_04A31607C091,52.65,52.54,2.83,179,true
node02,23.3854292,113.4895468,2025-01-28 18:45:40,1566,-25.8413590615,KMBA_04A31607C091,51.51,54.3,1.8,95,false
node18,13.7643349,122.9760543,2025-01-24 17:57:00,973,-10.452362921,KMBA_04A31607C091,51.85,55.25,4.34,409,false
node04,48.019573,66.923684,2025-01-13 00:01:54,721,-16.2236851961,KMBA_04A31607C091,51.24,56.07,1.21,879,false
node02,-29.5700426,-50.7927755,2025-01-29 19:26:44,393,-12.1119911564,KMBA_04A31607C091,56.17,55.86,3.09,917,false
node35,-6.1130137,106.1610343,2025-01-24 13:24:22,934,-19.0212990769,KMBA_04A31607C091,54.89,53.44,1.15,25,true
node02,39.0427392,65.5826679,2025-01-27 02:58:15,879,-16.8717870149,KMBA_04A31607C091,58.46,51.82,4.41,407,false
node27,-13.8875282,-171.5877457,2025-01-03 00:35:53,1356,-10.9782427515,KMBA_04A31607C091,56.08,52.57,1.12,729,true
node21,59.9715263,18.6031762,2025-01-30 15:22:50,331,-10.7721023425,KMBA_04A31607C091,55.41,57.56,1.63,817,true
node33,48.8039832,2.4347009,2025-01-19 03:59:28,454,-13.5730152929,KMBA_04A31607C091,50.04,57.55,4.56,384,true
node27,53.2724538,-6.1215213,2025-01-16 19:51:38,421,-19.939380117,KMBA_04A31607C091,52.03,51.51,1.44,251,true
node21,39.6222264,20.8874294,2025-01-29 02:51:45,786,-12.7843665897,KMBA_04A31607C091,53.91,54.51,3.28,308,true
node36,52.0267944,20.9513034,2025-01-08 08:28:18,863,-13.1003780271,KMBA_04A31607C091,53.51,51.23,3.5,148,false
node27,-8.6091128,122.7781579,2025-01-26 22:49:33,388,-19.2514814019,KMBA_04A31607C091,52.39,58.3,3.14,688,false
node27,14.6031411,121.0959448,2025-01-25 22:44:45,630,-10.8228178328,KMBA_04A31607C091,54.03,54.24,4.73,885,false
node36,11.4592378,104.9447261,2025-01-26 10:10:39,820,-10.7092716517,KMBA_04A31607C091,54.88,54.32,3.65,521,false
node04,-12.6358928,-72.5558986,2025-01-04 18:19:39,1286,-19.654115443,KMBA_04A31607C091,52.01,54.27,3.27,658,false
node04,48.9779483,2.2646872,2025-01-22 02:48:29,576,-13.3668702655,KMBA_04A31607C091,50.14,56.15,1.71,521,true
node02,41.0562367,-8.2439651,2025-01-30 21:35:59,772,-16.6889222618,KMBA_04A31607C091,50.72,58.14,1.96,950,true
node02,45.087456,15.9258141,2025-01-06 19:17:38,696,-12.5648439632,KMBA_04A31607C091,50.33,55.88,2.38,670,false
node27,24.4670098,118.0855763,2025-01-07 14:26:58,750,-15.2342051748,KMBA_04A31607C091,51.38,58.15,4.82,808,false
node15,46.0466966,-71.0768076,2025-01-21 02:56:50,650,-14.3739471033,KMBA_04A31607C091,51.92,55.65,4.13,887,true
node21,45.1905186,0.7423124,2025-01-19 10:28:17,318,-10.8705012782,KMBA_04A31607C091,56.3,56.39,2.24,147,false
node27,36.813546,118.055019,2025-01-22 10:00:43,570,-20.5754613834,KMBA_04A31607C091,51.3,52.06,3.91,282,false
node04,49.9637141,19.9370144,2025-01-16 20:51:20,1129,-17.7107478599,KMBA_04A31607C091,55.94,54.59,2.69,396,false
node35,-33.7974423,151.2502275,2025-01-09 00:44:19,1202,-13.0715120185,KMBA_04A31607C091,50.25,50.18,4.2,156,false
node21,49.5784817,17.4835513,2025-01-09 23:12:01,996,-20.7782884011,KMBA_04A31607C091,55.93,59.89,4.95,38,true
node33,-18.3558779,26.5019976,2025-01-21 14:44:21,925,-12.0507154893,KMBA_04A31607C091,57.05,59.63,4.56,900,false
node33,-8.0896,112.2944,2025-01-14 09:48:53,1449,-12.4707625383,KMBA_04A31607C091,59.28,57.23,2.83,505,true
node18,34.363184,107.237743,2025-01-28 22:03:46,1124,-16.3683508584,KMBA_04A31607C091,55.93,57.4,2.42,965,true
